message_id,wpm,snr_requested_db,signal_type,transform,implementation,retention_requested,retention_actual,avg_kept,rmse,snr_db,correlation,rmse_vs_clean,snr_vs_clean_db,corr_vs_clean,retention_pct
0,20,30,noisy,QDCT,quantum,0.45,0.453125,116.0,0.010551186346745713,33.39860111458428,0.9997713597704516,0.020542708955170002,27.60417669994016,0.9991326570781257,45.0
0,20,30,noisy,QDCT,quantum,0.25,0.25,64.0,0.021987565637820942,27.021084001334813,0.9990069965380356,0.022778045664676425,26.70700177844065,0.9989328893518727,25.0
0,20,30,noisy,QDCT,quantum,0.1,0.1015625,26.0,0.05136608023741677,19.65109846335235,0.9945669798313024,0.049648477589263856,19.939212245573103,0.9949167228790422,10.0
0,20,30,noisy,QDCT,quantum,0.05,0.05078125,13.0,0.0768094416631555,16.156334816317745,0.9878103414345943,0.07473404249320788,16.386961471368934,0.988444475544575,5.0
0,20,30,noisy,QDCT,quantum,0.02,0.0234375,6.0,0.11667899439867135,12.524773430292548,0.9716407416202334,0.11501936400960666,12.64191172651238,0.9724061394914333,2.0
0,20,30,noisy,QDCT,quantum,0.01,0.01171875,3.0,0.17162519991831127,9.173005857318987,0.9375627694336229,0.1704471677809542,9.225535179702112,0.9383380931030176,1.0
0,20,30,noisy,QDST,quantum,1.0,1.0,256.0,4.668493651998812e-12,220.4810915278194,1.0,0.021789283126940534,27.092472122339046,0.999024559238658,100.0
0,20,30,noisy,QDST,quantum,0.85,0.8515625,218.0,0.003659874706408222,42.59530262320289,0.9999724930792739,0.022376896571938514,26.861333873397058,0.9989711686138354,85.0
0,20,30,noisy,QDST,quantum,0.75,0.75,192.0,0.0070651913035505755,36.8821484660854,0.9998974875184737,0.023324797787564962,26.500973216861524,0.998881987528271,75.0
0,20,30,noisy,QDST,quantum,0.5,0.5,128.0,0.017810641273840265,28.851035848833824,0.9993483605436305,0.0270815285410741,25.20386749911992,0.9984916695416796,50.0
0,20,30,noisy,QDST,quantum,0.45,0.453125,116.0,0.020445253998025124,27.652776773911913,0.9991412266338949,0.028482266622454663,24.765840012925402,0.9983312380545496,45.0
0,20,30,noisy,QDST,quantum,0.25,0.25,64.0,0.034562537826601666,23.092514500854797,0.9975438704534726,0.03646596782498755,22.619576075059783,0.9972615350338843,25.0
0,20,30,noisy,QDST,quantum,0.1,0.1015625,26.0,0.05460183191557789,19.12048270559769,0.9938587421694856,0.05279596298164284,19.405316650324473,0.994249822227233,10.0
0,20,30,noisy,QDST,quantum,0.05,0.05078125,13.0,0.07502922615610937,16.36001763594158,0.9883721347801885,0.07275317459587204,16.62029199239816,0.9890522811163942,5.0
0,20,30,noisy,QDST,quantum,0.02,0.0234375,6.0,0.11584667305859092,12.586955659539532,0.9720498580680994,0.11413087469460945,12.709268050047193,0.9728368869328624,2.0
0,20,30,noisy,QDST,quantum,0.01,0.01171875,3.0,0.17004559676343867,9.253319168030284,0.9387445114513095,0.16872705925767947,9.31363621863418,0.9396165645514127,1.0
0,20,30,noisy,QDWT,quantum,1.0,1.0,256.0,3.796092093472544e-12,222.27789218203424,1.0,0.021789283126929036,27.09247212234363,0.9990245592386578,100.0
0,20,30,noisy,QDWT,quantum,0.85,0.8515625,218.0,0.017326476966010973,29.09042166891399,0.9993835624591106,0.027914857510967794,24.940622656493616,0.9983977330436826,85.0
0,20,30,noisy,QDWT,quantum,0.75,0.75,192.0,0.03698319159857161,22.50453923087614,0.9971883081934375,0.04301956986946208,21.1840096882228,0.9961885535123783,75.0
